tanggal,beras,beras_kb1,beras_kb2,beras_km1,beras_km2,beras_ks1,beras_ks2,daging_ayam,daging_ayam_rs,daging_sapi,daging_sapi_k1,daging_sapi_k2,telur_ayam,telur_ayam_rs,bawang_merah,bawang_merah_sedang,bawang_putih,bawang_putih_sedang,cabai_merah,cabai_merah_besar,cabai_merah_keriting,cabai_rawit,cabai_rawit_hijau,cabai_rawit_merah,minyak_goreng,minyak_goreng_curah,minyak_goreng_merk1,minyak_goreng_merk2,gula_pasir,gula_pasir_premium,gula_pasir_lokal
24/08/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24500,24500,31500,31500,22000,22000,28750,30000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
25/08/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24500,24500,31500,31500,22500,22500,28750,30000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
26/08/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24500,24500,31500,31500,22500,22500,28750,30000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
27/08/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24500,24500,30500,30500,25000,25000,28750,30000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
28/08/2020,11600,10000,10000,12000,12000,13500,12000,30500,30500,145000,160000,130000,24000,24000,30500,30500,25000,25000,28750,30000,27500,31250,27500,35000,14000,12500,15000,14500,14000,14000,14000
31/08/2020,11600,10000,10000,12000,12000,13500,12000,30500,30500,145000,160000,130000,24000,24000,30500,30500,25000,25000,28750,30000,27500,32000,26500,37500,14000,12500,15000,14500,14000,14000,14000
01/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,24000,24000,30500,30500,25000,25000,28750,30000,27500,32000,26500,37500,14000,12500,15000,14500,14000,14000,14000
02/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,24500,24500,30500,30500,25000,25000,28750,30000,27500,29500,26500,32500,14000,12500,15000,14500,13900,14250,13500
03/09/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,24500,24500,30500,30500,25000,25000,30000,32500,27500,29500,26500,32500,14000,12500,15000,14500,13900,14250,13500
04/09/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,24500,24500,31500,31500,25000,25000,30000,32500,27500,29500,26500,32500,14000,12500,15000,14500,13900,14250,13500
07/09/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,24500,24500,29000,29000,26500,26500,35000,37500,32500,30000,27500,32500,14000,12500,15000,14500,13900,14250,13500
08/09/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,24500,24500,29000,29000,26500,26500,35000,37500,32500,30000,27500,32500,14000,12500,15000,14500,13900,14250,13500
09/09/2020,11600,10000,10000,12000,12000,13500,12000,34000,34000,145000,160000,130000,24500,24500,29000,29000,26500,26500,35000,37500,32500,30000,27500,32500,14000,12500,15000,14500,13900,14250,13500
10/09/2020,11600,10000,10000,12000,12000,13500,12000,32500,32500,145000,160000,130000,24500,24500,29000,29000,26500,26500,35000,37500,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
11/09/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,23500,23500,29000,29000,26500,26500,37500,40000,35000,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
14/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,23000,23000,29000,29000,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
15/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,23000,23000,29000,29000,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
16/09/2020,11600,10000,10000,12000,12000,13500,12000,30000,30000,145000,160000,130000,23000,23000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
17/09/2020,11600,10000,10000,12000,12000,13500,12000,30500,30500,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
18/09/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
21/09/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14750,13250,16000,15000,13900,14250,13500
22/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
23/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
24/09/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
25/09/2020,11600,10000,10000,12000,12000,13500,12000,30500,30500,145000,160000,130000,21500,21500,31500,31500,26500,26500,36250,40000,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
28/09/2020,11600,10000,10000,12000,12000,13500,12000,30500,30500,145000,160000,130000,21000,21000,31500,31500,26500,26500,42500,52500,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
29/09/2020,11600,10000,10000,12000,12000,13500,12000,29500,29500,145000,160000,130000,21000,21000,31500,31500,26500,26500,42500,52500,32500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
30/09/2020,11600,10000,10000,12000,12000,13500,12000,29500,29500,145000,160000,130000,21000,21000,31500,31500,26500,26500,46250,55000,37500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
01/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,21000,21000,31500,31500,26500,26500,46250,55000,37500,30000,27500,32500,14900,13750,16000,15000,13900,14250,13500
02/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,21000,21000,31500,31500,26500,26500,46250,55000,37500,30000,27500,32500,15000,14000,16000,15000,13900,14250,13500
05/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,21500,21500,37000,37000,30500,30500,61250,70000,52500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
06/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,21500,21500,37000,37000,32500,32500,67500,77500,57500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
07/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,21500,21500,37000,37000,32500,32500,67500,77500,57500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
08/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,37000,37000,32500,32500,67500,77500,57500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
09/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,37000,37000,32500,32500,67500,77500,57500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
12/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,37000,37000,32500,32500,67500,77500,57500,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
13/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,22000,22000,37000,37000,32500,32500,58750,72500,45000,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
14/10/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,22000,22000,37000,37000,32500,32500,58750,72500,45000,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
15/10/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,23500,23500,37000,37000,32500,32500,58750,72500,45000,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
16/10/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,23500,23500,38000,38000,32500,32500,58750,72500,45000,33750,32500,35000,15000,14000,16000,15000,13900,14250,13500
19/10/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,24000,24000,38000,38000,32500,32500,58750,72500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
20/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,24000,24000,38000,38000,32500,32500,58750,72500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
21/10/2020,11600,10000,10000,12000,12000,13500,12000,31000,31000,145000,160000,130000,24000,24000,38000,38000,32500,32500,58750,72500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
22/10/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24000,24000,37000,37000,30500,30500,53750,62500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
23/10/2020,11600,10000,10000,12000,12000,13500,12000,31500,31500,145000,160000,130000,24000,24000,37000,37000,30500,30500,53750,62500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
26/10/2020,11600,10000,10000,12000,12000,13500,12000,32000,32000,145000,160000,130000,24000,24000,37000,37000,30500,30500,53750,62500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
27/10/2020,11600,10000,10000,12000,12000,13500,12000,33000,33000,145000,160000,130000,24000,24000,37000,37000,30500,30500,53750,62500,45000,33750,32500,35000,15650,14500,16500,16000,13650,13750,13500
02/11/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,23500,23500,37000,37000,27000,27000,57500,60000,55000,32500,32500,32500,15650,14500,16500,16000,13650,13750,13500
03/11/2020,11600,10000,10000,12000,12000,13500,12000,35000,35000,145000,160000,130000,23500,23500,37000,37000,27000,27000,57500,60000,55000,32500,32500,32500,15650,14500,16500,16000,13650,13750,13500
04/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,24000,24000,37000,37000,27000,27000,57500,60000,55000,32500,32500,32500,15100,14250,15500,15500,13900,14250,13500
05/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,24000,24000,37000,37000,27000,27000,57500,60000,55000,32500,32500,32500,15100,14250,15500,15500,13900,14250,13500
06/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,24000,24000,37000,37000,27000,27000,57500,60000,55000,32500,32500,32500,15100,14250,15500,15500,13900,14250,13500
09/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,24000,24000,39000,39000,27000,27000,55000,60000,50000,36250,35000,37500,15000,14000,15500,15500,13900,14250,13500
10/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,24000,24000,39000,39000,27000,27000,55000,60000,50000,36250,35000,37500,15000,14000,15500,15500,13900,14250,13500
11/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,24000,24000,39000,39000,27000,27000,55000,60000,50000,36250,35000,37500,15000,14000,15500,15500,13900,14250,13500
12/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,24000,24000,39000,39000,27000,27000,55000,60000,50000,36250,35000,37500,15000,14000,15500,15500,13900,14250,13500
13/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,24000,24000,39000,39000,27000,27000,55000,60000,50000,36250,35000,37500,15000,14000,15500,15500,13900,14250,13500
16/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,25500,25500,38000,38000,28500,28500,55000,60000,50000,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
17/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,25500,25500,38000,38000,28500,28500,55000,60000,50000,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
18/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,26000,26000,38000,38000,28500,28500,50000,52500,47500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
19/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,26000,26000,38000,38000,28500,28500,50000,52500,47500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
20/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,26000,26000,38000,38000,28500,28500,50000,52500,47500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
23/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,26000,26000,38000,38000,28500,28500,50000,52500,47500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
24/11/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,26000,26000,38000,38000,28500,28500,50000,52500,47500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
25/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26500,26500,38000,38000,28000,28000,47500,52500,42500,37500,37500,37500,15000,14000,15500,15500,13900,14250,13500
26/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26500,26500,38000,38000,28000,28000,47500,52500,42500,42500,37500,47500,15000,14000,15500,15500,13900,14250,13500
27/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,47500,52500,42500,42500,37500,47500,15000,14000,15500,15500,13900,14250,13500
30/11/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,50000,52500,47500,46250,37500,55000,15000,14000,15500,15500,13900,14250,13500
01/12/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,50000,52500,47500,46250,37500,55000,15000,14000,15500,15500,13900,14250,13500
02/12/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,50000,52500,47500,46250,37500,55000,15000,14000,15500,15500,13900,14250,13500
03/12/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,50000,52500,47500,46250,37500,55000,15000,14000,15500,15500,13900,14250,13500
04/12/2020,11500,10000,9500,12000,12000,13500,12000,35500,35500,145000,160000,130000,26000,26000,38000,38000,28000,28000,56250,65000,47500,51250,37500,65000,15000,14000,15500,15500,13900,14250,13500
07/12/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,27000,27000,38000,38000,28000,28000,62500,65000,60000,51250,37500,65000,15000,14000,15500,15500,13900,14250,13500
08/12/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,27000,27000,38000,38000,28000,28000,63750,65000,62500,51250,37500,65000,15000,14000,15500,15500,13900,14250,13500
10/12/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,28000,28000,38000,38000,28000,28000,66250,70000,62500,51250,37500,65000,15000,14000,15500,15500,13900,14250,13500
11/12/2020,11500,10000,9500,12000,12000,13500,12000,36000,36000,145000,160000,130000,28000,28000,38000,38000,28000,28000,66250,70000,62500,51250,37500,65000,15000,14000,15500,15500,13900,14250,13500
14/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,68750,70000,67500,55150,45000,65250,15000,14000,15500,15500,13900,14250,13500
15/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,68750,70000,67500,55150,45000,65250,15000,14000,15500,15500,13900,14250,13500
16/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,66250,70000,62500,55150,45000,65250,15000,14000,15500,15500,13900,14250,13500
17/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,66250,70000,62500,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
18/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28250,28250,38000,38000,28000,28000,70000,70000,70000,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
21/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,73750,77500,70000,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
22/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,28000,28000,38000,38000,28000,28000,73750,77500,70000,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
23/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,27500,27500,38000,38000,28000,28000,73750,77500,70000,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
28/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,27000,27000,35500,35500,28000,28000,73750,77500,70000,55000,45000,65000,15000,14000,15500,15500,13900,14250,13500
29/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,27000,27000,35500,35500,28000,28000,73750,77500,70000,63750,50000,77500,15000,14000,15500,15500,13900,14250,13500
30/12/2020,11500,10000,9500,12000,12000,13500,12000,37500,37500,145000,160000,130000,27000,27000,33500,33500,27000,27000,63750,62500,65000,67500,55000,80000,15000,14000,15500,15500,13900,14250,13500
